Max NOISE,Max WEMP,Max DOC,Max ROUGH,Max WFUEL,Max PURCH,Min RANGE,Min LDMAX,Min VCMAX,PFPF,Algorithm
73.5860580135,1896.2286928714,62.9715625077,1.8866009457,437.9631420796,42523.934998802,2178.4612046007,15.0123933661,197.0536122821,0.7958305385,RVEA
73.2980655239,1896.0779480565,62.9986110808,1.8853910963,437.1472065099,42445.9181215215,2231.5086635268,14.9992686435,196.9734453875,0.8802096881,RVEA
73.3195811981,1896.2600547293,68.0678523729,1.9180716992,436.5349827792,42437.5914651231,2315.345705176,15.1263463216,196.076844928,0.8512893425,RVEA
73.3964791748,1891.5542612261,77.4284603544,1.9734704726,475.3027577849,42450.9951568081,2317.4900209219,15.7575836284,198.044565492,1.2517653173,RVEA
73.4013832508,1883.362349024,65.0285894966,1.9999280857,471.9646037725,42131.5171839092,2552.7688450294,15.6145725213,196.2149090424,0.8376871264,RVEA
73.5828757427,1913.8815385606,69.6550482367,1.9483552341,419.8748544763,42726.9193341946,2254.3586778082,15.1374120307,195.1418312174,0.9005967601,RVEA
73.4387799137,1884.870764658,79.0443124022,1.9420943111,472.9342086264,42371.3554712452,2194.2240625641,15.4568752681,198.4025082093,1.1055467506,RVEA
73.4252553482,1885.5540622092,71.6836505784,1.9488409045,449.998052803,42357.7623259865,2208.0572010494,15.3500987727,197.6762498801,1.0703993971,RVEA
73.4610162372,1961.932245937,76.0932205585,1.9605553691,480.7256844644,43657.640128376,2024.4504185069,15.9101355412,194.7549432017,1.768393818,RVEA
73.3940817878,1882.5301430376,78.6162745265,1.9491093093,469.8798203574,41982.3953830481,2144.4917677908,15.3581452552,194.2082749652,1.2613266091,RVEA
73.3301899645,1881.7681871014,79.8488687828,1.9355207515,474.3815683423,41993.3524642363,2181.7129806943,15.3450231202,194.0190070323,1.6646357428,RVEA
73.5041518759,1885.5340669475,67.7001791931,1.9267541319,448.4996084521,42342.3532153606,2138.5646951174,15.0104835491,198.0426358955,1.4909588528,RVEA
73.4059381552,1928.0091848656,70.9107011809,1.9418648788,447.1448057391,42881.1579295573,2183.4435896454,14.9200187868,193.6791392063,0.5141393208,RVEA
73.4931969971,1992.1998544821,75.4632501857,1.9169694908,407.2738951046,44117.3204953485,2096.6657774432,15.012720824,191.1934232738,1.0251497488,RVEA
73.632724372,1932.5874301939,77.7184839404,1.9713584391,416.3570692457,43146.8270736035,2152.9921461021,15.6466424165,196.3843584906,1.0355744119,RVEA
73.4419622103,1916.9864054891,75.0945431068,1.9608797067,418.2952555965,42893.6249898677,2104.8962607992,15.3293081219,195.2104749889,1.462252153,RVEA
73.3377050185,1885.1722485342,77.2276869329,1.9765575891,491.9869224461,42386.6287721932,2276.1476228252,15.5948000652,198.1713618012,1.4544588657,RVEA
73.562263861,1967.3044351298,69.6534815907,1.9780522748,388.2770195042,43687.8449788071,2019.865286704,15.0407106036,193.1263075622,1.4517485018,RVEA
73.7266935901,1919.7534231441,73.3415690639,1.9482742552,419.1195390757,42938.827958812,2002.9446941115,15.4512125743,196.0194859293,1.0690094369,RVEA
73.8726497213,1927.6395186521,59.9528574557,1.9620544201,408.8032165619,43222.882443568,2001.1921799896,15.1633642149,197.8144822904,1.0212731955,RVEA
73.6787684783,1946.103896312,63.7236615558,1.9727672675,388.1182872445,43532.5353884905,2011.2104473025,14.9231060398,193.5665865701,1.7124204898,RVEA
73.4606831238,1884.6178833708,77.5309096656,1.975811174,473.112295436,42309.1066122514,2262.2791268978,15.3431667805,198.3302180151,1.6435354212,RVEA
73.3810898639,1927.8103613671,79.965012322,1.9776744284,415.7960886935,42924.9412525817,2451.6742395787,15.4466698125,192.8424892919,1.1771323131,RVEA
73.2979960752,1911.4138991558,79.443985324,1.9660475481,445.5880033756,42572.5828807638,2403.7623296034,15.634109539,193.5192650792,1.0811601405,RVEA
73.3325180877,1896.728844214,63.215272653,1.9697579505,443.5505406469,42744.1708605448,2030.3944127523,14.9812493844,198.3604408018,1.6937615186,RVEA
73.4222648627,1903.5089133367,75.6105235614,1.9132579873,441.698902639,42538.4068691215,2168.101785789,15.3183685045,196.3344165032,1.4452628817,RVEA
73.3300666264,1891.6706511241,73.3258986631,1.9952538395,464.6085614423,42399.6958239618,2201.1694756757,15.9077873184,198.0296670297,1.6673720692,RVEA
73.3443386388,1919.0055433916,79.7753160624,1.9464569655,465.8562734969,43035.6081290128,2042.9210229547,15.6210488673,198.3439542205,1.771503053,RVEA
73.303100557,1887.8447973672,65.3875944219,1.9154176472,446.3325735002,42407.9672726168,2136.3248050289,15.0789168205,196.814641494,1.0610301655,RVEA
73.2969329214,1883.5020182745,75.6463527008,1.9789423671,457.4095558989,42195.0923975946,2425.9902945566,15.6372158843,196.5043124905,0.8389590693,RVEA
73.4590861836,1884.8205465999,65.0941011684,1.8895223734,449.978665578,42322.3332867798,2164.0607935,15.0792697271,197.8148531252,1.4287140392,RVEA
73.3087118602,1890.5985087214,66.6245108253,1.9484787365,443.3672550281,42309.7716051674,2313.3757152599,15.3115973695,195.4019655936,0.8666495707,RVEA
73.4833442078,1885.7853080311,77.6395373231,1.9758871351,465.5731573409,42356.5080094078,2169.1115918548,15.8754474382,198.0347427271,1.3404445663,RVEA
73.2671463682,1882.5171243871,79.3986526753,1.999842852,470.9249488647,42126.3664492385,2545.1237892952,15.9116904336,196.1556340011,0.8062269344,RVEA
73.2817941429,1882.2610336798,77.5056006125,1.9996857984,474.9076283641,42118.8830562299,2534.7932656797,15.9044817948,196.2269449136,1.0482509697,RVEA
73.7594868257,1890.6010223104,67.6276326267,1.9260945558,444.6036038799,42591.5630809289,2005.0580379947,15.018410141,199.3761314961,0.8867726243,RVEA
73.4918137658,1915.6364251882,72.8702203531,1.983484662,419.4148649272,42821.9789047466,2189.3621128694,15.0191221698,195.7069292923,1.0205356906,RVEA
73.3460924932,1893.0858286946,74.8358587525,1.9762686238,441.6089298132,42493.6161715113,2173.97250486,15.6561752527,196.6918773666,1.1958396209,RVEA
73.8358397986,1889.4858477385,77.6385122939,1.9978140358,474.0556933984,42606.0587845939,2056.9271685792,15.9919005452,201.1658175578,1.6940031023,RVEA
73.3902674542,1917.5757250246,69.9652612373,1.9768660118,418.0997596757,42694.6947619289,2331.034932154,15.3091936987,192.1863634003,0.9024524827,RVEA
73.2851009765,1916.3580110423,77.979492861,1.9768960384,419.1385459692,42917.186370174,2039.7643200862,15.1870749437,196.3503016752,1.9683414347,RVEA
73.479698702,1886.0642813027,75.2270616743,1.9298173472,472.6371961603,42366.3322894579,2171.9326264922,15.438840853,198.9078504607,1.2121711684,RVEA
73.2978306335,1891.6976736735,79.7872460998,1.8563621448,460.961413035,42337.8636658811,2111.3497414535,14.8484660618,196.4176106861,1.4497114998,RVEA
73.3101804703,1882.4783316351,63.6013053766,1.9096819551,468.9983053824,41936.2540016401,2130.0076331857,14.8117793083,193.6210376295,1.7135067121,RVEA
73.4369588738,1888.9384738218,75.0943127283,1.9797208188,486.3580055196,42443.2257199716,2255.4374578267,15.6367583225,198.4170565238,1.4427387385,RVEA
73.2648710295,1881.9182198997,63.5084621029,1.9999156901,453.8625047513,41988.4327137582,2556.0128287913,15.460759383,194.7019223528,0.8801029641,RVEA
73.3304045666,1882.6558777235,74.492068188,1.9975171728,454.7912904862,42294.0763613521,2234.9142598804,15.7456560181,198.4126477238,0.8443416818,RVEA
73.3182235411,1882.5778326625,76.6639973298,1.999735071,455.1998214289,42272.0239036393,2264.408916827,15.6361804345,198.033994091,1.006164379,RVEA
73.7212146121,1882.0160859483,74.2389258718,1.9789720192,465.6394935233,42366.0581269789,2262.7811085375,15.6830701646,198.3409714084,1.3108497896,RVEA
73.4566456408,1933.0676215728,79.3902645989,1.9457624129,409.3540961101,43074.2559794146,2136.6991937238,15.248571994,193.8459609426,0.8441966052,RVEA
73.2734399572,1882.28508902,64.8233097408,1.9788218589,472.4117649987,41990.8333005277,2465.3433379677,15.3472175866,194.60202459,1.8002850286,RVEA
73.307968785,1882.114654332,79.3903969445,1.9999900468,472.838683576,42145.0776288905,2550.6094964833,15.911853788,195.826051221,1.3724962375,RVEA
73.2607725301,1947.4886839907,79.7786334566,1.9939866654,386.4148735386,43325.4919425376,2194.2474105843,15.0039142444,191.7247600753,1.7760311453,RVEA
73.2770413518,1997.1035954738,79.8893253537,1.9995013052,385.461489305,44005.6372212258,2234.5563222489,14.819961958,188.7554701998,1.3145468932,RVEA
73.2660568964,1881.7740817022,71.5842563696,1.9999646851,454.9366535561,41977.8796682112,2565.020777693,15.6026575755,194.4689486661,1.1118553536,RVEA
73.4070584598,1891.1157440131,65.2834930543,1.993693505,449.7348342932,42438.8556794319,2250.4919592398,15.6377646401,198.2372617346,0.9321138457,RVEA
73.5480907198,1888.7343327824,64.0277119518,1.9097880249,445.3353319615,42421.1540679204,2064.7309970351,14.9806095377,197.7974609147,0.8809922828,RVEA
73.4644523184,1890.6293762528,70.0266902448,1.8844819066,445.4445418555,42418.1307069799,2117.2770297616,15.0863060529,197.4320247883,0.9709376716,RVEA
73.4712407077,1885.1496803885,65.9847486371,1.8796193553,450.2384903685,42322.7171958697,2122.6416125179,15.0154606876,198.2150838215,1.0260007001,RVEA
73.4726114876,1884.8043287489,62.6277321676,1.8738123462,449.6698534566,42332.4582214899,2113.9244195424,14.9977298573,198.2942653396,0.9848229212,RVEA
73.3327858703,1952.7256595185,70.6729422371,1.9440579691,419.1568849026,43352.8706683858,2268.6370429949,15.1420702397,192.4684554768,1.013326856,RVEA
73.3495334783,1903.1370477502,79.9380440792,1.8813629043,466.5153480444,42640.1387515592,2041.4864963894,15.0352519512,194.7671867827,1.6582679462,RVEA
73.2998739234,1886.9639193547,78.2473257979,1.9149195137,467.4105734789,42328.3136485346,2066.3913100168,15.3727333991,198.3815995409,1.6057778291,RVEA
73.3104316521,1919.7785815392,71.8053855052,1.9888307928,438.2143887678,43081.6701610226,2024.8218691758,15.6524832938,198.6290275199,1.4803107587,RVEA
73.2995933147,1885.0570199854,71.6744418008,1.9781217774,470.4861315618,41965.5051698057,2418.1495354559,15.3279861124,193.0128138774,1.3484032654,RVEA
73.4274603182,1881.8822689124,77.5846317281,1.9472332596,477.573941786,41972.1176705257,2136.0284813336,15.3088130742,194.0356686707,1.6555741869,RVEA
73.4882665368,1891.6586122552,76.6188992939,1.9359949776,458.7442111659,42461.89963559,2014.650954894,15.6262674857,198.35063087,1.3775370917,RVEA
73.3216407121,1942.7097928062,77.6461683654,1.9480078062,449.2885976872,43112.2035056958,2170.8046896254,15.1133276836,192.4050919562,0.532799105,RVEA
73.4397246215,1916.8299721155,74.6171786102,1.9993060405,448.6004871595,42997.801578399,2014.8937080547,15.5887702457,198.7466056912,0.8878560686,RVEA
73.4078205895,1890.0612930667,76.9880074375,1.917348203,448.0038156859,42494.6796248364,2033.0675792047,15.4363144979,197.6375743694,0.8962647486,RVEA
73.7586910792,1942.1643512281,67.4328813516,1.8451071604,447.9854139057,43251.3877988085,2001.5553131905,14.6722970849,195.1483321917,1.9380410236,RVEA
73.5261336414,1885.4300860774,78.3915719139,1.8580397469,476.7227137287,42261.6972536801,2056.8817575796,14.6644757182,195.9641659311,2.5155629641,RVEA
73.3245091197,1914.3993708692,64.9533758792,1.9791083962,444.6533372429,42558.0651549296,2376.1883074514,15.0930404851,192.4687717268,0.5970575283,RVEA
73.5151878336,1943.8814997819,71.6913648996,1.9743807721,419.8251745778,43169.6130216174,2274.8745487708,15.0337444877,192.7085883044,0.5641355764,RVEA
73.5478943411,2002.839088802,78.0783434161,1.9701829707,407.8565310924,44485.6991844305,2038.7022552726,15.7961933223,193.0585707531,0.8767774251,RVEA
73.8373366837,1920.0103746303,76.7333240731,1.9446653647,445.3518640468,43012.3933505898,2006.9875746478,15.655922087,198.0706085025,1.6345697593,RVEA
73.3197933189,1910.8750610818,70.78315286,1.9857331203,450.5540370393,42746.4422132236,2193.7120034054,15.9488584488,196.5816891972,1.6686281869,RVEA
73.9565355012,1884.8657657058,59.3943250442,1.9463322237,466.0800946603,42328.7049783131,2111.0689334732,15.0664800273,197.8008438046,1.5800877623,RVEA
73.411062933,1942.2325002632,76.8904950412,1.8535559324,449.1308104053,43358.5009539734,2072.524901356,14.9570599843,193.9737717713,1.1181064875,RVEA
73.4385451653,1916.6243550272,66.0011617492,1.9456542733,419.2534260152,42841.7524511715,2004.884981745,15.048536606,196.2540720724,1.0785306263,RVEA
73.6149525734,1918.4651045809,63.2704774803,1.9960467843,418.5016075581,43083.3699763323,2022.9394159079,15.8031721665,198.1247667877,1.4334181365,RVEA
73.6287184182,1920.4083525721,62.452397477,1.9759820963,418.9879350139,43069.1348836478,2029.5304328357,15.5581681815,198.0031313372,1.5932144708,RVEA
73.4889581127,1885.3533226398,65.2092597556,1.993810193,452.2251737923,42407.4693241903,2244.559410556,15.7470427215,198.2628538008,0.997073459,RVEA
73.5424455704,1886.5697194485,63.6872170067,1.9858707767,449.9251750828,42439.9236576705,2228.6496005225,15.7347181421,198.1762275563,1.0504682425,RVEA
73.2836592656,1885.4301055501,65.5103445689,1.9952295218,448.5631233421,42160.9215665051,2483.4237625933,15.6047557223,196.2162852226,0.7945711562,RVEA
74.0364587249,1897.2693775013,59.9427209543,1.9876543225,438.3041715897,42577.0532243039,2140.2275345803,15.3194042554,197.388229499,1.0685351696,RVEA
73.7464398396,1892.2707641698,77.3457082142,1.9949056222,443.0388632958,42630.0849853959,2102.830905758,15.9342885188,199.2119137892,1.4937921296,RVEA
73.7612528306,1925.0495372533,65.6608499028,1.9978445659,419.0278955105,43084.7055964961,2181.6500856062,15.618986542,196.5809322365,0.7403053933,RVEA
73.3137784547,1882.1961166468,70.9104446164,1.9778501946,464.7729184662,42169.6321229509,2389.3873235215,15.6140928871,196.5127870527,1.138681532,RVEA
73.5283223564,1946.9451996683,71.8251460012,1.9981637296,393.228387153,43494.6291357869,2022.8760467556,15.7242099506,195.6078235065,0.8798624841,RVEA
73.2772003517,1896.2403448768,71.737047624,1.9950122952,446.2125887825,42348.408623811,2424.2773707924,15.3958749426,195.2026952199,0.5914624614,RVEA
73.6216812216,1939.2775525408,62.5011036899,1.9791932934,403.9387901107,43353.1175634875,2005.9506181191,15.3153327089,196.3946997941,0.861389767,RVEA
73.8526229022,1981.7114826554,63.7414735978,1.9984656121,388.8848677053,43970.5123606719,2169.460621275,15.3067689758,192.0734579248,0.5774464769,RVEA
73.7872337143,1974.1423798545,64.2163454352,1.9980352393,385.1404316571,43832.1325692249,2194.7762984039,15.3698196333,192.3975323378,0.6878867044,RVEA
73.9431004752,1915.0180218908,78.6278586208,1.9770148826,419.4636363109,43068.7581650364,2019.7142404137,15.6592784902,197.153614949,2.3488731901,RVEA
73.2616709376,1895.9178986695,64.1535243923,1.9998297032,449.8358711715,42259.7425325919,2587.5439092089,15.460910197,194.2184601842,0.5971381929,RVEA
73.2628774357,1918.1049658417,74.8863458356,1.9999406001,415.9578597946,42657.9806166021,2557.1260036678,15.6014291756,192.7040409856,0.8555368011,RVEA
73.8448104091,1959.8699373591,64.4473919666,1.9794810138,389.8420321974,43643.0206232542,2026.4033065543,15.1199450828,193.7066428919,0.9846886794,RVEA
73.473164793,1914.467597541,62.8359558874,1.9520322749,419.1739032102,42838.1656989586,2003.1594757645,15.0636725644,196.1146895061,1.0797140311,RVEA
73.6594606266,1885.1210061736,59.9577358375,1.990260724,452.7893645138,42404.7398316491,2298.3070474698,15.4489179854,197.7607629505,1.169032418,RVEA
73.4575372882,1885.7685377541,61.6528852777,1.9984002965,449.5460524537,42340.2006855178,2214.0009052475,15.4477573064,198.458289008,1.1019142099,RVEA
73.4471567975,1888.167818103,63.7819993871,1.9904231616,471.6302336059,42352.9850521599,2341.6190157088,15.5062837545,198.0911601619,1.3931063228,RVEA
73.4900523511,1917.0629297918,64.3444435229,1.9678630461,418.4687519117,42805.2339455612,2106.3830450336,14.8756321514,195.3103703404,1.4051889073,RVEA
73.2814402533,1887.5600059128,71.3720300953,1.9793970733,482.7392010352,42251.6065322291,2444.2249407779,15.6027337298,196.0549164124,2.0476657353,RVEA
73.4661753275,1927.1510414537,71.2982119712,1.9403106098,417.1461632886,43088.5595076845,2002.8440933846,15.3364271412,196.4069229453,1.3143436395,RVEA
73.4775151725,1881.3864311665,79.1833011524,1.9793553657,483.1291838664,41964.031031336,2187.2040720189,15.6033039997,193.9873055012,1.5510837264,RVEA
73.3026569372,1964.4948822687,79.3462706164,1.9761916359,468.6784635337,43657.7073892213,2184.7946793773,15.9445559197,193.1581461746,1.7525369899,RVEA
73.3070427243,1891.1631829549,64.5070961077,1.9926058371,470.3163687689,42516.4904890588,2041.5395074647,15.4316874878,199.7637009867,1.5158185047,RVEA
73.3329793071,1958.9663632754,79.2012470692,1.9898640847,409.532533645,43767.2208040405,2003.6759758575,15.6769508813,196.8293983225,1.4798147212,RVEA
73.3831181364,1923.6280975755,76.6604794991,1.9740767406,439.3706062606,42974.6191021839,2009.0141966303,16.0315999629,196.526827467,1.8182754305,RVEA
73.3264504572,1881.8769088269,71.3643933237,1.9798235526,476.493842473,41911.7985324193,2299.565807975,15.3030247392,193.1380849738,1.1018096475,RVEA
73.307834631,1886.3124277851,62.8085657786,1.8665414745,469.4020638976,42467.1019492139,2017.8586542743,14.534829443,195.393519898,2.2349287208,RVEA
73.2999398057,1881.9764894522,72.1566344019,1.9114854966,479.5643164497,41944.794595654,2113.2537091363,15.0110865404,193.8298367966,1.9127440231,RVEA
73.3133616072,1888.6427493073,78.8566107047,1.867547207,464.5668551661,42196.3002423489,2002.3571950374,14.9500596617,195.5670651606,1.759952941,RVEA
73.4672755987,1881.9948566125,64.8644883403,1.9498650462,467.1346999412,41981.5121995763,2106.4260629379,15.0179409467,193.9515567591,1.0061475675,RVEA
73.3541421621,1920.9488579197,75.9772536732,1.9685695428,413.0687756338,42769.20613116,2374.2138058614,15.4194070601,192.9685914623,0.8339336725,RVEA
73.3878021918,1919.0445961277,71.7732565476,1.9479965569,416.9691917483,42739.4860563643,2327.7360823367,15.1159751613,193.4335573255,1.217617633,RVEA
73.3373840046,1970.7331329623,76.0219860615,1.8864670605,473.7283190037,43869.6946247431,2009.912782198,15.064175164,194.2063385024,1.3559842145,RVEA
73.3014491054,1882.8512507547,78.202425809,1.9435490017,470.8956572997,42178.2563933275,2031.7917946962,15.6242341432,196.5505038383,1.7644009369,RVEA
73.3476010757,1881.8119719174,72.1927572911,1.9197319327,474.3826168727,41994.6700754065,2077.3883307082,15.0190885329,194.4460146952,1.4694549232,RVEA
73.7442595308,1927.2987274322,64.2516381001,1.9787873835,415.2092167151,43042.1057477193,2104.3372869509,15.2860440433,195.105264247,0.8972958727,RVEA
73.3157900646,1980.8767638828,74.7706177407,1.9994389743,384.6203348628,43805.4307182097,2239.3299313817,15.1317719938,190.5343783187,1.6058131121,RVEA
73.3281071677,1882.4842442195,68.444518065,1.9994286935,462.3554868917,42288.7502644496,2252.2950245492,15.6020908955,198.2261890386,1.4491806684,RVEA
73.5231882732,1933.6332157341,63.4040950925,1.9993871749,404.0479981053,43168.8513348225,2128.1513386809,15.5392646338,195.5271807242,0.8933251585,RVEA
73.4985737078,1934.0716452746,64.6613751648,1.9951241131,401.1637526116,43204.3411519752,2121.6021894618,15.6438238869,195.3999263623,0.9152429079,RVEA
73.6327765807,1945.6729469661,63.8603570122,1.991115769,389.2795413829,43480.2094673676,2039.9815020777,15.7149888895,195.6163357102,0.9352773219,RVEA
73.6478304585,1948.5747746904,63.9987257779,1.9941635303,387.7275877589,43521.8091251352,2028.6528560599,15.4795050528,195.4391932546,0.8976922154,RVEA
73.3870184761,1931.6047107373,77.40753464,1.9474270912,405.3590396102,42950.8006500147,2222.7866310468,15.3028302999,193.4568441232,0.9469748737,RVEA
73.3472270743,1922.0431685827,75.5415394019,1.9358539901,417.0945608606,42790.0298287184,2253.7366099688,15.2016350386,193.7694261497,1.0892233873,RVEA
73.3195611562,1907.4506713568,73.2058172837,1.9957631511,437.2201363846,42829.742270581,2074.2289242699,15.929198347,197.6750153013,1.3457826693,RVEA
73.5175225845,1919.3097211865,76.6293919527,1.9414786046,417.1760124177,42842.5714111306,2210.2088030885,15.323195775,193.7639613685,0.9534051595,RVEA
73.4081864014,1882.0042446029,78.6155998172,1.947737948,470.9216568168,41994.9747341318,2267.8171209302,15.3827852378,194.0937206195,1.7969662735,RVEA
73.5242383956,1884.3125619918,75.9989852907,1.9179937776,471.5088008041,42336.8053280239,2126.8152447542,15.3381961389,198.8589680045,1.2644370172,RVEA
73.6239761587,1933.2441702043,77.260702436,1.9988330505,470.4742824078,43323.2373530375,2030.07829537,16.2277579002,198.2627710402,1.5955196974,RVEA
73.5449099381,1949.307155918,68.0168893907,1.9856463483,389.554704019,43427.7269826231,2115.121028091,15.2467981622,193.6709103549,1.9854011443,RVEA
73.6468414627,1935.6410889826,67.702301726,1.9734937311,414.7664814045,43270.2171523593,2009.6362778989,15.6640467996,196.4476701477,1.213779954,RVEA
73.2836618547,1931.4374783653,74.6793634301,1.970526582,413.1153930928,43284.227067286,2006.0766915834,15.303211111,195.780243997,2.1383504993,RVEA
73.2687825736,1881.818494156,72.7826515482,1.9996240223,456.0840503453,41989.7717212827,2555.4252193818,15.6336679034,194.6484473903,0.8925747356,RVEA
73.2937444018,1918.9658799909,65.5685052326,1.9657420548,415.985602254,42672.5896127413,2455.4572731223,15.1871343154,192.6563198787,0.8643196173,RVEA
73.9289960121,1920.6463966438,61.1667179814,1.9376296856,411.7075787854,43062.6859193882,2009.649414102,15.065416841,196.4273107849,0.8190308569,RVEA
73.959394383,1919.6691851596,62.5627300445,1.9166570432,414.4910707624,43039.0525922453,2008.39996887,14.8806682339,196.421296224,0.8889044382,RVEA
73.5910034474,1886.3058058328,63.2888772842,1.9729394984,449.028221295,42416.6310294093,2266.865540135,15.4669403885,198.1796133177,1.0815127315,RVEA
73.7390791065,1917.1909104218,68.7549995397,1.9894029299,418.0805720235,42850.9016360996,2303.1762549904,15.3678786795,195.0785954504,1.2832888213,RVEA
73.734568747,1920.1769610666,68.6252158441,1.9916476816,417.3982320247,42850.5490684859,2294.8386056804,15.3671286824,195.1973409948,1.1430312067,RVEA
73.6037025754,1915.678856132,63.7945377045,1.9894860442,418.3814454778,42788.1600514862,2276.4069090749,15.3410349448,195.2483590637,1.6311492322,RVEA
73.4596515846,1886.9273007814,63.8569921586,1.9473764014,448.7040587875,42452.4740819899,2037.8630964076,15.3959889208,198.2903279222,1.0893500068,RVEA
73.7426659484,1887.427940016,59.8156684265,1.9291252801,448.343984869,42482.0247319724,2003.3291086526,15.0847075448,199.7568880199,1.0445561368,RVEA
73.4421621495,1894.8192041915,64.7078793802,1.9084158017,447.4055339548,42547.7185323315,2025.7177995828,15.2450311541,199.431319428,0.9420843406,RVEA
73.6024950439,1886.6028002584,71.8337576316,1.9472228715,462.2854168327,42409.9131303318,2172.3284867609,15.3405163432,198.5537525421,1.2740942989,RVEA
73.6949316146,1886.5532069597,70.4899573127,1.904410052,448.2362999264,42470.5700555805,2119.2530315517,15.3077456771,199.0987752379,1.1152885044,RVEA
73.6988376957,1888.283292842,65.8990671234,1.9353661069,449.2635366304,42436.6163766013,2140.8632450936,15.3567639331,198.7874346839,1.1478283662,RVEA
73.7061945337,1885.8326238491,64.8458453794,1.9141303705,449.8048114721,42460.330800035,2049.9463509758,15.0858360238,198.233796532,1.3553662958,RVEA
73.4908510114,1891.3910953311,63.5925653959,1.9364310723,445.5511961128,42492.5847356205,2113.5523405854,15.115850286,198.2142554346,1.1186121866,RVEA
73.4444245267,1896.4274869694,70.2555451518,1.9798386107,448.7928923702,42656.1318145918,2120.3933725454,15.6561631103,198.2710003201,1.0752909015,RVEA
73.5599722997,1889.4671777697,68.9754051141,1.9693692633,449.4077288271,42506.2262335711,2097.954668479,15.6944332341,198.2292658471,1.1454564428,RVEA
73.3447170667,1886.998913791,64.9073242312,1.9441173194,446.7454738771,42316.9019064718,2158.6292351283,15.3143172264,197.2699292355,1.7854550566,RVEA
73.4722930294,1916.2118752068,71.4090334719,1.9951715829,419.7647522536,42897.910868551,2118.713316045,15.355795541,196.0630130057,1.6189303216,RVEA
73.692830961,1919.9938445483,73.719615454,1.9877227276,415.5306566621,42947.0294036991,2052.3091565531,15.373577327,195.677218336,0.8192497957,RVEA
73.7503016878,1961.1231094552,79.417099627,1.9953106281,414.4392618804,43743.4172651413,2005.3040698682,15.9328712051,194.2680833087,1.4726571647,RVEA
73.4391567068,1924.8154715933,78.7419284305,1.9729823731,414.9887275625,43108.7253897306,2035.0514881057,15.6108688722,193.1033185587,1.72839385,RVEA
73.6879617718,1915.7733386331,76.0845368358,1.9885375336,441.9533706029,42961.6966658592,2059.4811236871,15.6968251518,198.0357818121,0.7962278379,RVEA
73.638689892,1883.8179330469,79.737192877,1.9793101772,471.3167560273,42399.5283515337,2105.3574292273,15.9770695672,198.774340841,1.5613933166,RVEA
73.43211729,1903.6997599573,71.3795587739,1.9962900051,442.7090511811,42689.8327265435,2020.0034379068,15.9572689539,197.5963945419,1.4941886569,RVEA
73.4541920654,1898.3626342026,69.6954425454,1.9797737168,436.9384066063,42513.7377374866,2278.8506873193,15.6658481404,196.6894806866,1.1052254587,RVEA
73.3182808535,1881.6346490434,63.6840512759,1.9451153133,472.562961931,41904.6973069911,2189.3679950855,14.9514483473,193.1228549216,1.1339836486,RVEA
73.4267168146,1923.8950638036,64.1865896115,1.9772382597,412.918681795,43038.3732800931,2010.9546342959,15.3078181518,191.9910683004,1.4201710179,RVEA
73.2719566966,1913.4581428854,65.6807376452,1.9988223794,419.9841628587,42487.1147129307,2578.3914832185,15.3726436196,192.1085270777,0.8657559714,RVEA
73.3528764558,1885.5137706427,73.9507668039,1.9759231319,448.2994431086,42229.8390217347,2295.1358259663,15.6283787296,196.7941525247,1.0144751988,RVEA
73.3222973962,1886.2947017078,78.3314792763,1.9365701667,449.931064282,42238.112003123,2015.0529347003,15.3410312222,197.1981078423,1.0567382257,RVEA
73.5717055951,1885.4772659762,71.4109875357,1.9744055384,478.501340253,42349.1197415645,2163.6951741135,15.6550355032,198.4722110444,1.4657545308,RVEA
73.3026236496,1921.7736164326,78.5321009087,1.9488221021,476.4926104762,42877.3544157902,2112.5990286212,15.66030759,195.063308342,2.2072942998,RVEA
73.7914796204,1939.3313276244,78.0470465104,1.9963636838,413.4371087835,43408.1851643382,2015.4743314332,15.9888927212,195.7800469477,1.860160981,RVEA
73.4137173356,1898.2534735773,76.2358631934,1.9956101553,477.9830618043,42834.7932984744,2028.5796339346,15.6044972618,201.487194879,1.5022183191,RVEA
73.3995784232,1969.1573141609,69.2090072486,1.9957770426,386.2532331096,43621.7670518486,2258.1147493888,15.0071408364,190.0120778015,1.9377989853,RVEA
73.3926994392,1915.7506132341,77.409399382,1.9185807203,419.4536990946,42931.6304771914,2050.7585539745,14.9777451735,195.7040949512,1.6803137148,RVEA
73.2991468279,1994.2127236898,77.0014416929,1.9879305305,388.2133417642,44275.574437284,2011.8115200885,15.1414732956,192.9066463208,1.5260008653,RVEA
73.4564460121,2005.3334956106,76.6024458129,1.978313972,419.7058695901,44530.3207009934,2024.787359622,16.0593746666,193.5395140988,1.1775669497,RVEA
73.3375527317,1949.2768978072,75.5516046578,1.909536472,467.2312641959,43494.3636925539,2052.2654212691,15.4621023107,195.8193810062,1.4277576838,RVEA
73.3458719126,1979.0643985776,78.0480818784,1.9953877213,389.262054182,44005.3749895393,2024.8671541034,15.6659900173,193.825389633,1.7491484963,RVEA
73.4246542656,1885.7106431659,79.5637984586,1.9867422563,485.4544840981,42487.8984042247,2008.1383682273,15.9703710099,201.2240915565,2.0965223269,RVEA
